id_player,player_name,nationality,field_position,position,weight(kg),height(cm),age,id_team,player_image
250089289,Christoph Baumgartner,Austria,Midfielder,ATTACKING_MIDFIELDER,,,25,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089289.jpg
250187143,Adam Daghim,Denmark,Forward,UNKNOWN,,,19,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187143.jpg
250128398,Lucas Gourna-Douath,France,Midfielder,UNKNOWN,,,21,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128398.jpg
250065413,Konrad Laimer,Austria,Midfielder,CENTRAL_MIDFIELDER,,179.0,27,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250065413.jpg
250091165,Noa Lang,Netherlands,Forward,WINGER,,,25,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091165.jpg
250091172,Iván Martín,Spain,Midfielder,UNKNOWN,,,25,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091172.jpg
250110894,Pierre Lees-Melou,France,Midfielder,WINGER,,,31,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250110894.jpg
250172787,Jerdy Schouten,Netherlands,Midfielder,UNKNOWN,,,27,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172787.jpg
250181712,Mohammed Salisu,Ghana,Defender,,,,25,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181712.jpg
250110361,David Raum,Germany,Defender,UNKNOWN,,,26,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250110361.jpg
250024448,Dani Carvajal,Spain,Defender,FULL_BACK,73.0,173.0,32,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250024448.jpg
250026229,Jaroslav Zelený,Czechia,Defender,FULL_BACK,,,32,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250026229.jpg
250169265,Banhie Zoukrou,France,Defender,UNKNOWN,,,21,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169265.jpg
250041781,Niklas Süle,Germany,Defender,UNKNOWN,,,29,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041781.jpg
250122187,Mohamed Ali Camara,Rep of Guinea,Defender,CENTRE_BACK,,,27,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250122187.jpg
250052744,David von Ballmoos,Switzerland,Goalkeeper,GOALKEEPER,,192.0,29,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052744.jpg
250138250,Marvin Keller,Switzerland,Goalkeeper,,,,22,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138250.jpg
250087877,Radosław Majecki,Poland,Goalkeeper,GOALKEEPER,,,24,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087877.jpg
250099867,Alisson Becker,Brazil,Goalkeeper,GOALKEEPER,91.0,191.0,32,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099867.jpg
250077750,Caoimhin Kelleher,Republic of Ireland,Goalkeeper,,,,25,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250077750.jpg
250028705,Stefan Ortega,Germany,Goalkeeper,UNKNOWN,,,32,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250028705.jpg
250090955,Philipp Köhn,Switzerland,Goalkeeper,GOALKEEPER,,,26,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090955.jpg
250089824,Andriy Lunin,Ukraine,Goalkeeper,GOALKEEPER,,,25,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089824.jpg
250079112,Marko Ilić,Serbia,Goalkeeper,UNKNOWN,,,26,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079112.jpg
250011668,Thibaut Courtois,Belgium,Goalkeeper,GOALKEEPER,91.0,199.0,32,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250011668.jpg
250073809,Ederson,Brazil,Goalkeeper,UNKNOWN,81.0,188.0,31,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250073809.jpg
250080461,Omri Glazer,Israel,Goalkeeper,,,,28,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080461.jpg
250091198,Matteo Gabbia,Italy,Defender,CENTRE_BACK,,,25,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091198.jpg
250113392,Riccardo Calafiori,Italy,Defender,FULL_BACK,,,22,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113392.jpg
250101723,Mitchel Bakker,Netherlands,Defender,UNKNOWN,,,24,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101723.jpg
250155799,Niklas Geyrhofer,Austria,Defender,,,,24,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250155799.jpg
250146610,Osame Sahraoui,Norway,Midfielder,,,,23,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250146610.jpg
250091199,Alessandro Bastoni,Italy,Defender,CENTRE_BACK,,,25,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091199.jpg
98023,Henrikh Mkhitaryan,Armenia,Midfielder,ATTACKING_MIDFIELDER,72.0,178.0,35,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/98023.jpg
250132829,Rodrygo,Brazil,Forward,WINGER,,,23,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132829.jpg
250181460,Ayase Ueda,Japan,Forward,,,,26,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181460.jpg
250079383,Ermedin Demirović,Bosnia and Herzegovina,Midfielder,UNKNOWN,,,26,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079383.jpg
250200231,Maximiliano Araújo,Uruguay,Midfielder,,,,24,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200231.jpg
250115436,Fabián Ruiz,Spain,Midfielder,CENTRAL_MIDFIELDER,,,28,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250115436.jpg
250089719,Aleksa Terzić,Serbia,Defender,UNKNOWN,,,25,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089719.jpg
250042631,Mario Pašalić,Croatia,Midfielder,CENTRAL_MIDFIELDER,78.0,186.0,29,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042631.jpg
250196543,Santiago Castro,Argentina,Forward,,,,20,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196543.jpg
250102308,Daniel Bragança,Portugal,Midfielder,,,,25,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102308.jpg
250013058,Charalampos Lykogiannis,Greece,Defender,UNKNOWN,78.0,186.0,31,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250013058.jpg
250144965,Darwin Núñez,Uruguay,Forward,STRIKER,,,25,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144965.jpg
250082469,Dálcio Gomes,Portugal,Midfielder,UNKNOWN,,,28,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250082469.jpg
250132886,Cheikh Niasse,France,Midfielder,DEFENSIVE_MIDFIELDER,,,24,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132886.jpg
250066156,Raphaël Guerreiro,Portugal,Defender,FULL_BACK,67.0,170.0,30,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250066156.jpg
250163777,Aleksandar Pavlovic,Germany,Midfielder,UNKNOWN,,,20,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163777.jpg
250067295,João Palhinha,Portugal,Midfielder,DEFENSIVE_MIDFIELDER,,189.0,29,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067295.jpg
250187837,Ibrahim Osman,Ghana,Forward,UNKNOWN,,,19,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187837.jpg
250192048,Chris Führich,Germany,Midfielder,,,,26,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192048.jpg
103806,Matteo Darmian,Italy,Defender,FULL_BACK,70.0,182.0,34,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/103806.jpg
250074010,Romain Del Castillo,France,Forward,UNKNOWN,,,28,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250074010.jpg
250064482,Nuno Santos,Portugal,Forward,UNKNOWN,73.0,179.0,29,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064482.jpg
250064233,John Stones,England,Defender,CENTRE_BACK,70.0,188.0,30,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064233.jpg
250090809,Tomáš Wiesner,Czechia,Defender,FULL_BACK,,,27,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090809.jpg
250132810,Odilon Kossounou,Ivory Coast,Defender,CENTRE_BACK,,,23,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132810.jpg
250005231,Arijan Ademi,North Macedonia,Midfielder,DEFENSIVE_MIDFIELDER,79.0,183.0,33,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250005231.jpg
250094540,Cameron Carter-Vickers,USA,Defender,CENTRE_BACK,,186.0,26,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250094540.jpg
250164785,Alex Valle,Spain,Defender,UNKNOWN,,,20,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164785.jpg
250194564,Juan Cabal,Colombia,Defender,,,,23,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250194564.jpg
250029318,Thomas Meunier,Belgium,Defender,FULL_BACK,78.0,190.0,33,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250029318.jpg
250101238,Waldemar Anton,Germany,Defender,,,,28,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101238.jpg
250138928,Exequiel Palacios,Argentina,Midfielder,CENTRAL_MIDFIELDER,,,26,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138928.jpg
250042632,Marko Pjaca,Croatia,Forward,WINGER,81.0,186.0,29,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042632.jpg
250081555,Donyell Malen,Netherlands,Forward,STRIKER,,,25,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081555.jpg
250115134,Hugo Vetlesen,Norway,Midfielder,,,,24,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250115134.jpg
250173502,Samuel Lino,Brazil,Midfielder,UNKNOWN,,,24,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250173502.jpg
250118281,Lautaro Martínez,Argentina,Forward,STRIKER,,,27,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118281.jpg
250113947,Łukasz Łakomy,Poland,Midfielder,,,,23,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113947.jpg
250019616,Tomi Horvat,Slovenia,Midfielder,UNKNOWN,,,25,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250019616.jpg
250144297,El Bilal Touré,Mali,Forward,,,,23,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144297.jpg
250166754,Kacper Urbański,Poland,Midfielder,,,,20,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166754.jpg
102153,Vladimír Weiss,Slovakia,Midfielder,WINGER,71.0,173.0,34,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/102153.jpg
250166930,Arthur Vermeeren,Belgium,Midfielder,UNKNOWN,,,19,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166930.jpg
250138653,Nicolò Savona,Italy,Defender,,,,21,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138653.jpg
250198501,Anrie Chase,Japan,Defender,UNKNOWN,,,20,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198501.jpg
250061361,Alexander Sørloth,Norway,Forward,STRIKER,,,28,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061361.jpg
250186923,Javier Galán,Spain,Defender,UNKNOWN,,,29,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250186923.jpg
250058220,Rúben Dias,Portugal,Defender,CENTRE_BACK,,,27,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058220.jpg
250127347,Karim Adeyemi,Germany,Forward,STRIKER,,,22,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127347.jpg
250128409,Alan Virginius,France,Forward,UNKNOWN,,,21,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128409.jpg
250124222,Maximilian Beier,Germany,Forward,STRIKER,,,22,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124222.jpg
250193519,Kevin,Brazil,Midfielder,,,,21,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193519.jpg
250114167,Nicolas Seiwald,Austria,Midfielder,UNKNOWN,,,23,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250114167.jpg
250128270,Eduardo Camavinga,France,Midfielder,DEFENSIVE_MIDFIELDER,,,21,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128270.jpg
250154416,Stefan Bajcetic,Spain,Midfielder,UNKNOWN,,,20,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154416.jpg
250080570,Marco Asensio,Spain,Forward,ATTACKING_MIDFIELDER,70.0,178.0,28,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080570.jpg
250102901,Mama Baldé,Guinea-Bissau,Forward,UNKNOWN,,,29,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102901.jpg
1903428,Marko Arnautović,Austria,Forward,WINGER,83.0,192.0,35,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1903428.jpg
250124849,Lazar Samardzic,Serbia,Midfielder,UNKNOWN,,,22,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124849.jpg
250200298,Kamory Doumbia,Mali,Midfielder,UNKNOWN,,,21,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200298.jpg
250055957,Robert Andrich,Germany,Midfielder,,,,30,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055957.jpg
250079670,Marcos Llorente,Spain,Midfielder,UNKNOWN,71.0,182.0,29,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079670.jpg
250198114,Ngal'Ayel Mukau,Belgium,Midfielder,UNKNOWN,,,20,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198114.jpg
250019346,Loris Benito,Switzerland,Defender,FULL_BACK,80.0,184.0,32,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250019346.jpg
250115487,Danylo Sikan,Ukraine,Forward,STRIKER,,,23,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250115487.jpg
250197796,Juanpe,Spain,Defender,,,,33,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197796.jpg
1906768,Oriol Romeu,Spain,Midfielder,DEFENSIVE_MIDFIELDER,75.0,183.0,33,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1906768.jpg
250007075,Mattia Perin,Italy,Goalkeeper,GOALKEEPER,77.0,188.0,31,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250007075.jpg
250116067,Mads Bidstrup,Denmark,Midfielder,UNKNOWN,,,23,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116067.jpg
250128385,Samuel Iling-Junior,England,Forward,UNKNOWN,,,21,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128385.jpg
250163447,Amine Adli,Morocco,Forward,UNKNOWN,,,24,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163447.jpg
250105167,Adam Idah,Republic of Ireland,Forward,,,,23,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105167.jpg
250166916,Matias Fernandez-Pardo,Belgium,Forward,,,,19,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166916.jpg
250058270,Viktor Tsygankov,Ukraine,Midfielder,WINGER,70.0,175.0,26,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058270.jpg
250132309,Sharani Zuberu,Ghana,Forward,,,,24,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132309.jpg
250039931,Danilo,Brazil,Defender,UNKNOWN,78.0,184.0,33,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250039931.jpg
250080572,Mikel Merino,Spain,Midfielder,CENTRAL_MIDFIELDER,,,28,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080572.jpg
250188246,Tiago Santos,Portugal,Defender,UNKNOWN,,,22,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188246.jpg
250052957,Francesco Acerbi,Italy,Defender,CENTRE_BACK,87.0,193.0,36,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052957.jpg
250168465,Lovro Zvonarek,Croatia,Midfielder,UNKNOWN,,,19,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250168465.jpg
250113142,Jérémy Doku,Belgium,Midfielder,STRIKER,,,22,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113142.jpg
50327423,Frenkie de Jong,Netherlands,Midfielder,CENTRAL_MIDFIELDER,68.0,178.0,27,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/50327423.jpg
250063984,Leroy Sané,Germany,Midfielder,WINGER,75.0,183.0,28,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063984.jpg
250183092,Nino Marcelli,Slovakia,Forward,,,,19,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183092.jpg
250057117,Jonas Hofmann,Germany,Midfielder,WINGER,70.0,176.0,32,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250057117.jpg
250068805,Marcus Thuram,France,Forward,WINGER,,,27,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250068805.jpg
250010223,Rémy Cabella,France,Midfielder,ATTACKING_MIDFIELDER,62.0,171.0,34,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250010223.jpg
250127239,Matteo Ruggeri,Italy,Defender,,,,22,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127239.jpg
250014636,Kevin Kampl,Slovenia,Midfielder,CENTRAL_MIDFIELDER,67.0,180.0,34,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014636.jpg
250153851,El Chadaille Bitshiabu,France,Defender,,,,19,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153851.jpg
250132195,Richard Ledezma,USA,Midfielder,CENTRAL_MIDFIELDER,,,24,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132195.jpg
250023551,Mateo Kovačić,Croatia,Midfielder,ATTACKING_MIDFIELDER,77.0,178.0,30,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250023551.jpg
250058218,Renato Sanches,Portugal,Midfielder,CENTRAL_MIDFIELDER,70.0,176.0,27,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058218.jpg
250174830,Soungoutou Magassa,France,Midfielder,UNKNOWN,,,21,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174830.jpg
250117511,Yunus Musah,USA,Midfielder,,,,21,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117511.jpg
250117406,Paulo Bernardo,Portugal,Midfielder,CENTRAL_MIDFIELDER,,,22,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117406.jpg
250146926,Randal Kolo Muani,France,Forward,UNKNOWN,,,25,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250146926.jpg
250153634,Giuliano Simeone,Argentina,Forward,,,,21,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153634.jpg
250071671,Marko Rog,Croatia,Midfielder,CENTRAL_MIDFIELDER,73.0,180.0,29,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250071671.jpg
250067629,Tammy Abraham,England,Forward,UNKNOWN,,,27,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067629.jpg
250154302,Hendry Blank,Germany,Defender,,,,20,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154302.jpg
250162177,Désiré Doué,France,Forward,UNKNOWN,,,19,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250162177.jpg
250162865,Zeki Amdouni,Switzerland,Forward,UNKNOWN,,,23,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250162865.jpg
250042329,Jack Grealish,England,Midfielder,,,,29,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042329.jpg
250055110,Patrik Schick,Czechia,Forward,STRIKER,73.0,186.0,28,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055110.jpg
250197801,Gerard Martín,Spain,Defender,,,,22,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197801.jpg
250088320,Ferran Torres,Spain,Forward,WINGER,,,24,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088320.jpg
250132465,Darian Males,Switzerland,Midfielder,STRIKER,,,23,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132465.jpg
250133390,Bruno Duarte,Brazil,Forward,STRIKER,,,28,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250133390.jpg
250104089,Angel Gomes,England,Midfielder,CENTRAL_MIDFIELDER,,,24,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104089.jpg
250171045,Issa Kaboré,Burkina Faso,Defender,,,,23,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171045.jpg
250099459,Martin Terrier,France,Forward,WINGER,,,27,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099459.jpg
250066157,Andy Robertson,Scotland,Defender,UNKNOWN,,,30,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250066157.jpg
250123978,Malick Thiaw,Germany,Defender,,,,23,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123978.jpg
250098468,Luka Ivanušec,Croatia,Forward,ATTACKING_MIDFIELDER,,,25,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250098468.jpg
250080471,Diogo Jota,Portugal,Forward,STRIKER,70.0,178.0,27,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080471.jpg
250067334,Rick Karsdorp,Netherlands,Defender,FULL_BACK,,182.0,29,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067334.jpg
250132322,Bremer,Brazil,Defender,UNKNOWN,,,27,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132322.jpg
250106935,Curtis Jones,England,Midfielder,UNKNOWN,,,23,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106935.jpg
250054949,Kingsley Coman,France,Forward,WINGER,71.0,178.0,28,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250054949.jpg
250164780,Fermín López,Spain,Forward,CENTRAL_MIDFIELDER,,,21,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164780.jpg
250092194,Dario Špikić,Croatia,Forward,UNKNOWN,,,25,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250092194.jpg
250101313,Rodrigo Riquelme,Spain,Midfielder,UNKNOWN,,,24,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101313.jpg
250134728,Alejandro Francés,Spain,Defender,,,,22,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134728.jpg
250089209,Jan-Niklas Beste,Germany,Defender,UNKNOWN,,,25,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089209.jpg
250115948,Strahinja Pavlović,Serbia,Defender,CENTRE_BACK,,,23,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250115948.jpg
250198119,Anis Hadj Moussa,Algeria,Forward,,,,22,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198119.jpg
250188225,George Ilenikhena,Nigeria,Forward,UNKNOWN,,,18,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188225.jpg
1906511,Milan Rodić,Serbia,Defender,FULL_BACK,,185.0,33,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1906511.jpg
250139036,Pablo Barrios,Spain,Midfielder,UNKNOWN,,,21,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139036.jpg
250129343,Maurits Kjærgaard,Denmark,Midfielder,UNKNOWN,,,21,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129343.jpg
250082664,Rodri,Spain,Midfielder,DEFENSIVE_MIDFIELDER,,,28,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250082664.jpg
250054969,Jon Gorenc Stanković,Slovenia,Midfielder,UNKNOWN,,,28,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250054969.jpg
250052849,Mirko Ivanić,Montenegro,Midfielder,ATTACKING_MIDFIELDER,,,31,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052849.jpg
250107509,Elias Cobbaut,Belgium,Defender,FULL_BACK,,,26,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250107509.jpg
250042779,Clément Lenglet,France,Defender,UNKNOWN,81.0,186.0,29,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042779.jpg
250102417,Siemen Voet,Belgium,Defender,UNKNOWN,,,24,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102417.jpg
250186123,Julien Le Cardinal,France,Defender,,,,27,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250186123.jpg
250073778,Samy Mmaee,Morocco,Defender,CENTRE_BACK,,180.0,28,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250073778.jpg
250177879,Santiago Giménez,Mexico,Forward,UNKNOWN,,,23,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177879.jpg
250112513,Robin Le Normand,Spain,Defender,CENTRE_BACK,,,27,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112513.jpg
108908,Daley Blind,Netherlands,Defender,CENTRE_BACK,72.0,180.0,34,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/108908.jpg
250182606,Jahmai Simpson-Pusey,England,Defender,,,,19,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182606.jpg
250055149,Asger Sørensen,Denmark,Defender,CENTRE_BACK,,190.0,28,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055149.jpg
250174737,Alexander Meyer,Germany,Goalkeeper,UNKNOWN,,,33,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174737.jpg
250029377,Danijel Zagorac,Croatia,Goalkeeper,GOALKEEPER,,,37,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250029377.jpg
250090101,Matvei Safonov,Russia,Goalkeeper,GOALKEEPER,,,25,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090101.jpg
250081931,Joël Drommel,Netherlands,Goalkeeper,,,,27,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081931.jpg
250117491,Matěj Kovář,Czechia,Goalkeeper,GOALKEEPER,,,24,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117491.jpg
250007631,Marc-André ter Stegen,Germany,Goalkeeper,GOALKEEPER,85.0,187.0,32,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250007631.jpg
250193518,Marlon Gomes,Brazil,Midfielder,,,,20,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193518.jpg
250089688,Vanja Drkušić,Slovenia,Defender,UNKNOWN,,,25,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089688.jpg
250056982,Guélor Kanga,Gabon,Midfielder,ATTACKING_MIDFIELDER,,,34,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056982.jpg
